PK,Shipment ID,Indicator,Sent to EBS,Utilization,Weight Utilization,Volume Utilization,EBS Trip,Service Provider Name,Destination Location Name,State,Mode,Equipment,Stops,Total Gross Weight,Total Gross Volume,Loaded Distance,Total Actual Cost,Planned Cost,Start Time,Pull Target Time,City,Destination Postal Code,End Time,Source Location ID,Source Location Name,Destination Location ID,Status,Service Provider ID,Total Ship Unit Count,Update User,Last Update Time,Number of Order Releases,Domain Name
CLP.1088371,1088371,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20331011,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,205.1,0,53.2,119.16,119.16,2016-12-21 15:36 America/New_York,,EAST BEND,27018-8165,2016-12-21 15:36 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,17,CLP.INTEGRATION,2016-12-23 02:11 EST5EDT,6,CLP
CLP.1081040,1081040,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0.01,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,393.67,12.32,15,33.6,33.6,2016-09-16 14:52 America/New_York,,SUMMERFIELD,27358,2016-09-16 16:11 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,131,CLP.INTEGRATION,2016-09-16 15:38 EST5EDT,12,CLP
CLP.1088328,1088328,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0.01,20330829,CLOPAY TRUCK,"BOLES GARA,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,3,384.73,8.15,322.5,569.74,569.97,2016-12-21 15:37 America/New_York,,HENDERSONVILLE,28792-5317,2016-12-21 15:37 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2966883-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,29,CLP.INTEGRATION,2016-12-23 02:08 EST5EDT,6,CLP
CLP.1080932,1080932,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0.03,20225124,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,1333.1,27.28,32.9,73.7,73.7,2016-09-15 16:05 America/New_York,,ASHEBORO,27205-0994,2016-09-15 16:05 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,41,CLP.INTEGRATION,2016-09-15 17:15 EST5EDT,6,CLP
CLP.1089096,1089096,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.36,0.08,20342985,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,3609.69,77.52,26,58.28,73.7,2017-01-05 16:24 America/New_York,,ASHEBORO,27205-0994,2017-01-05 16:24 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,45,CLP.INTEGRATION,2017-01-06 08:39 EST5EDT,8,CLP
CLP.1080826,1080826,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20223000,CLOPAY TRUCK,"HALIFAX OV,SCOTTSBURG,VA,USA",VA,TRUCK,BOXTRUCK,2,169.21,0,88.8,198.92,198.92,2016-09-14 16:12 America/New_York,,SCOTTSBURG,24589-3028,2016-09-14 16:12 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1109841-156263,SECURE RESOURCES_ACCEPTED,CAR-200710,21,CLP.INTEGRATION,2016-09-14 16:48 EST5EDT,1,CLP
CLP.1077564,1077564,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20175855,CLOPAY TRUCK,"HALIFAX OV,SCOTTSBURG,VA,USA",VA,TRUCK,BOXTRUCK,2,0.69,0,88.8,198.92,198.92,2016-08-01 17:09 America/New_York,,SCOTTSBURG,24589-3028,2016-08-01 17:09 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1109841-156263,SECURE RESOURCES_ACCEPTED,CAR-200710,13,CLP.INTEGRATION,2016-08-01 18:15 EST5EDT,2,CLP
CLP.1081064,1081064,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,20227550,CLOPAY TRUCK,"84 LUMBER ,FAYETTEVIL,NC,USA",NC,TRUCK,BOXTRUCK,3,887.69,11.6,330.3,472.53,472.98,2016-09-19 15:31 America/New_York,,FAYETTEVILLE,28301,2016-09-19 15:31 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1006-2076,SECURE RESOURCES_ACCEPTED,CAR-200710,11,CLP.INTEGRATION,2016-09-19 15:32 EST5EDT,4,CLP
CLP.1088503,1088503,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.05,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,878.62,50.78,15,33.6,33.6,2016-12-23 06:08 America/New_York,,SUMMERFIELD,27358,2016-12-23 07:34 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,66,CLP.INTEGRATION,2016-12-23 02:36 EST5EDT,9,CLP
CLP.1077485,1077485,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,326.22,4.89,15,33.6,33.6,2016-08-01 06:12 America/New_York,,SUMMERFIELD,27358,2016-08-01 07:30 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,36,CLP.INTEGRATION,2016-08-01 07:55 EST5EDT,6,CLP
CLP.1080727,1080727,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.11,0.03,,CLOPAY TRUCK,"BLUE RIDGE,LAKE TOXAW,NC,USA",NC,TRUCK,BOXTRUCK,5,1118.51,29,369.2,655.2,623.62,2016-09-14 03:42 America/New_York,,LAKE TOXAWAY,28747-9569,2016-09-14 12:33 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-475824-131317,SECURE RESOURCES_ACCEPTED,CAR-200710,121,CLP.INTEGRATION,2016-09-13 18:21 EST5EDT,19,CLP
CLP.1088660,1088660,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0,,CLOPAY TRUCK,"ARBON EQUI,DURHAM,NC,USA",NC,TRUCK,BOXTRUCK,3,274.2,2.18,291.1,387.52,387.19,2016-12-28 09:04 America/New_York,,DURHAM,27703,2016-12-28 15:12 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2945847-302505,SECURE RESOURCES_ACCEPTED,CAR-200710,46,CLP.INTEGRATION,2016-12-30 15:33 EST5EDT,9,CLP
CLP.1089334,1089334,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.16,0.02,,CLOPAY TRUCK,"HOME DEPOT,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,6,1573.87,23.49,400,656.54,620.93,2017-01-11 03:43 America/New_York,,HENDERSONVILLE,28792-5317,2017-01-11 13:48 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,118,CLP.INTEGRATION,2017-01-11 05:03 EST5EDT,21,CLP
CLP.1077172,1077172,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20170846,CLOPAY TRUCK,"FAIRBORN E,RALEIGH,NC,USA",NC,TRUCK,BOXTRUCK,4,42.61,0,183.6,276.53,276.08,2016-07-27 17:39 America/New_York,,RALEIGH,27617-4753,2016-07-27 17:39 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-846837-146817,SECURE RESOURCES_ACCEPTED,CAR-200710,31,CLP.INTEGRATION,2016-07-27 22:35 EST5EDT,7,CLP
CLP.1088333,1088333,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.44,0.04,20330834,CLOPAY TRUCK,"TMS CUSTOM,ROARING GA,NC,USA",NC,TRUCK,BOXTRUCK,2,4426.41,39.58,89.7,200.92,200.92,2016-12-21 15:40 America/New_York,,ROARING GAP,28668,2016-12-21 15:40 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-302435,SECURE RESOURCES_ACCEPTED,CAR-200710,5,CLP.INTEGRATION,2016-12-23 02:05 EST5EDT,1,CLP
CLP.1115253,1115253,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.47,0.47,,CLOPAY TRUCK,"THE CAROLI,FLETCHER,NC,USA",NC,TRUCK,BOXTRUCK,8,4732.13,473.11,359.1,841.62,858,2017-12-13 05:22 America/New_York,,FLETCHER,28732-7400,2017-12-14 08:52 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-176756-117485,SECURE RESOURCES_ACCEPTED,CAR-200710,61,CLP.ADMIN,2017-12-12 16:52 EST5EDT,18,CLP
CLP.1089216,1089216,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.1,0.02,,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,997.85,23.31,152.8,339.59,339.59,2017-01-09 04:34 America/New_York,,RUTHERFORDTON,28139-8022,2017-01-09 08:39 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,48,CLP.INTEGRATION,2017-01-11 04:16 EST5EDT,11,CLP
CLP.1089311,1089311,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.18,0.02,20345413,CLOPAY TRUCK,"HOME DEPOT,KNIGHTDALE,NC,USA",NC,TRUCK,BOXTRUCK,4,1773.84,21.03,354.4,497.51,497.5,2017-01-09 15:45 America/New_York,,KNIGHTDALE,27545-7313,2017-01-09 15:45 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-57261,SECURE RESOURCES_ACCEPTED,CAR-200710,16,CLP.INTEGRATION,2017-01-11 04:52 EST5EDT,8,CLP
CLP.1088587,1088587,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0.01,20334484,CLOPAY TRUCK,"TMS CUSTOM,WEAVERVILL,NC,USA",NC,TRUCK,BOXTRUCK,5,442.61,11.47,358.8,607.83,601.33,2016-12-27 15:15 America/New_York,,WEAVERVILLE,28787,2016-12-27 15:15 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-267079,SECURE RESOURCES_ACCEPTED,CAR-200710,22,CLP.INTEGRATION,2016-12-30 15:22 EST5EDT,8,CLP
CLP.1115463,1115463,G,/images/icons/system/accepted.gif,/images/icons/system/70_percent.gif,0.69,0.69,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,6906.89,690.26,53.2,165.98,165.98,2017-12-14 13:18 America/New_York,,EAST BEND,27018-8165,2017-12-14 17:07 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,142,CLP.ADMIN,2017-12-14 13:20 EST5EDT,19,CLP
CLP.1105697,1105697,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,,RUSH DELIVERIES,"GARAGE DOO,SWANNANOA,NC,USA",NC,TRUCK,BOXTRUCK,2,356.29,3.9,163.6,409,451.54,2017-08-16 10:04 America/New_York,,SWANNANOA,28778-9306,2017-08-16 14:12 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-10891-304085,SECURE RESOURCES_ACCEPTED,CAR-7976505,30,CLP.ADMIN,2017-08-16 10:05 EST5EDT,13,CLP
CLP.1097310,1097310,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.01,20454032,CLOPAY TRUCK,"84 LUMBER ,FAYETTEVIL,NC,USA",NC,TRUCK,BOXTRUCK,3,1386.03,11.34,330.3,582.22,582.77,2017-05-01 16:01 America/New_York,,FAYETTEVILLE,28301,2017-05-01 16:01 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1006-2076,SECURE RESOURCES_ACCEPTED,CAR-200710,17,CLP.INTEGRATION,2017-05-01 17:16 EST5EDT,5,CLP
CLP.1114965,1114965,G,/images/icons/system/accepted.gif,/images/icons/system/70_percent.gif,0.74,0.74,20694563,CLOPAY TRUCK,"GARAGE DOO,SWANNANOA,NC,USA",NC,TRUCK,BOXTRUCK,4,7399.49,739.73,294.6,714.8,643.97,2017-12-08 15:08 America/New_York,,SWANNANOA,28778-9306,2017-12-08 15:08 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-10891-304085,SECURE RESOURCES_ACCEPTED,CAR-200710,69,CLP.INTEGRATION,2017-12-08 15:52 EST5EDT,16,CLP
CLP.1105322,1105322,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.07,0.03,,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,660.83,34.53,32.9,90.8,90.8,2017-08-10 13:30 America/New_York,,ASHEBORO,27205-0994,2017-08-10 15:41 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,5,CLP.ADMIN,2017-08-10 13:31 EST5EDT,3,CLP
CLP.1097124,1097124,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0,20451488,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,607.82,2.37,53.2,146.84,146.84,2017-04-27 17:02 America/New_York,,EAST BEND,27018-8165,2017-04-27 17:02 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,85,CLP.INTEGRATION,2017-04-27 18:52 EST5EDT,16,CLP
CLP.1075401,1075401,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,3,444.05,0,127.4,179.54,186.03,2016-07-06 08:40 America/New_York,,ASHEBORO,27205-0994,2016-07-06 12:22 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,47,CLP.INTEGRATION,2016-07-06 15:35 EST5EDT,5,CLP
CLP.1115468,1115468,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.2,0.2,20700898,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,2024.17,202.39,32.9,102.64,102.64,2017-12-14 14:27 America/New_York,,ASHEBORO,27205-0994,2017-12-14 14:27 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,19,CLP.INTEGRATION,2017-12-14 16:06 EST5EDT,8,CLP
CLP.1105553,1105553,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20566008,CLOPAY TRUCK,"HOME DEPOT,DURHAM,NC,USA",NC,TRUCK,BOXTRUCK,3,5.75,0,172.9,308.01,330.37,2017-08-14 15:53 America/New_York,,DURHAM,27705-3407,2017-08-14 15:53 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-9512,SECURE RESOURCES_ACCEPTED,CAR-200710,8,CLP.INTEGRATION,2017-08-14 17:02 EST5EDT,2,CLP
CLP.1097622,1097622,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.4,0.1,20458950,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,4033.39,98.82,53.2,146.84,146.84,2017-05-04 16:50 America/New_York,,EAST BEND,27018-8165,2017-05-04 16:50 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,27,CLP.INTEGRATION,2017-05-04 17:26 EST5EDT,11,CLP
CLP.1075604,1075604,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.12,0.01,20151643,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,1190.65,14.65,152.8,339.59,339.59,2016-07-08 15:51 America/New_York,,RUTHERFORDTON,28139-8022,2016-07-08 15:51 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,97,CLP.INTEGRATION,2016-07-08 16:54 EST5EDT,12,CLP
CLP.1114843,1114843,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.51,0.51,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,5137.74,513.73,53.2,165.98,165.98,2017-12-07 12:20 America/New_York,,EAST BEND,27018-8165,2017-12-07 15:47 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,39,CLP.ADMIN,2017-12-07 12:25 EST5EDT,6,CLP
CLP.1105965,1105965,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.12,0.02,20571930,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,2,1219.44,17.23,150.4,415.1,415.1,2017-08-18 12:45 America/New_York,,RUTHERFORDTON,28139-8022,2017-08-18 12:45 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,45,CLP.INTEGRATION,2017-08-18 14:49 EST5EDT,8,CLP
CLP.1097625,1097625,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,20458992,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,810.29,10.25,32.9,90.8,90.8,2017-05-04 16:52 America/New_York,,ASHEBORO,27205-0994,2017-05-04 16:52 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,16,CLP.INTEGRATION,2017-05-04 17:25 EST5EDT,4,CLP
CLP.1076210,1076210,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.14,0.02,20159049,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,1353.38,18.02,152.8,339.59,339.59,2016-07-15 17:49 America/New_York,,RUTHERFORDTON,28139-8022,2016-07-15 17:49 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,43,CLP.INTEGRATION,2016-07-15 22:45 EST5EDT,11,CLP
CLP.1118380,1118380,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.32,0.32,20741804,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,3234.15,323.25,15,46.8,46.8,2018-01-29 14:56 America/New_York,,SUMMERFIELD,27358,2018-01-29 14:56 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,62,CLP.INTEGRATION,2018-01-29 15:07 EST5EDT,12,CLP
CLP.1114594,1114594,G,/images/icons/system/accepted.gif,/images/icons/system/70_percent.gif,0.71,0.71,,CLOPAY TRUCK,"HOME DEPOT,HENDERSONV,NC,USA",NC,TRUCK,BOXTRUCK,5,7068.17,706.46,327.8,801.84,809.32,2017-12-06 02:58 America/New_York,,HENDERSONVILLE,28792-5317,2017-12-06 13:31 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-295039,SECURE RESOURCES_ACCEPTED,CAR-200710,128,CLP.ADMIN,2017-12-05 11:01 EST5EDT,26,CLP
CLP.1075465,1075465,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.19,0.01,,CLOPAY TRUCK,"INDEPENDEN,LEBANON,VA,USA",VA,TRUCK,BOXTRUCK,3,1938.57,9.69,212.2,455.84,455.84,2016-07-07 05:33 America/New_York,,LEBANON,24266-0518,2016-07-07 10:42 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-42150-36654,SECURE RESOURCES_ACCEPTED,CAR-200710,227,CLP.INTEGRATION,2016-07-07 18:02 EST5EDT,26,CLP
CLP.1115464,1115464,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.5,0.49,20700837,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,4950.04,494.91,53.2,165.98,165.98,2017-12-14 13:45 America/New_York,,EAST BEND,27018-8165,2017-12-14 13:45 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,31,CLP.INTEGRATION,2017-12-14 14:03 EST5EDT,7,CLP
CLP.1077384,1077384,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.19,0.06,,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,1878.01,56.77,152.8,339.59,339.59,2016-07-29 04:31 America/New_York,,RUTHERFORDTON,28139-8022,2016-07-29 08:42 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,52,CLP.INTEGRATION,2016-07-29 17:18 EST5EDT,8,CLP
CLP.1118636,1118636,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.31,0.31,,CLOPAY TRUCK,"US BUILDIN,BOONE,NC,USA",NC,TRUCK,BOXTRUCK,3,3110.58,311.04,235.3,547.41,547.09,2018-01-31 16:38 America/New_York,,BOONE,28607,2018-02-01 10:04 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-627837-313880,SECURE RESOURCES_ACCEPTED,CAR-200710,13,CLP.ADMIN,2018-01-31 16:39 EST5EDT,2,CLP
CLP.1114849,1114849,G,/images/icons/system/accepted.gif,/images/icons/system/100_percent.gif,0.64,0.64,20692755,RUSH TRANSPORTATION,"FIVE STAR ,ASHEBORO,NC,USA",NC,LTL,LTLCARRIER,2,6442.41,644.18,32.9,0,102.64,2017-12-07 13:53 America/New_York,,ASHEBORO,27205-0994,2017-12-07 13:53 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_PICKUP NOTIFICATION,CAR-317636,29,CLP.INTEGRATION,2017-12-07 15:26 EST5EDT,5,CLP
CLP.1106541,1106541,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,20578195,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,354.52,1.57,32.9,90.8,90.8,2017-08-24 13:58 America/New_York,,ASHEBORO,27205-0994,2017-08-24 13:58 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,15,CLP.INTEGRATION,2017-08-24 15:15 EST5EDT,4,CLP
CLP.1076865,1076865,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0.04,,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,1330.1,39.77,152.8,339.59,339.59,2016-07-27 04:32 America/New_York,,RUTHERFORDTON,28139-8022,2016-07-27 08:41 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,34,CLP.INTEGRATION,2016-07-22 17:10 EST5EDT,9,CLP
CLP.1118737,1118737,G,/images/icons/system/accepted.gif,/images/icons/system/90_percent.gif,0.87,0.87,20746042,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,8741.77,874.07,53.2,165.98,165.98,2018-02-01 15:29 America/New_York,,EAST BEND,27018-8165,2018-02-01 15:29 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,46,CLP.INTEGRATION,2018-02-01 17:29 EST5EDT,13,CLP
CLP.1118152,1118152,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.39,0.39,,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,3,3896.62,389.55,127.4,250.06,259.11,2018-01-26 04:55 America/New_York,,ASHEBORO,27205-0994,2018-01-26 10:09 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,56,CLP.ADMIN,2018-01-25 11:54 EST5EDT,15,CLP
CLP.1076866,1076866,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,411.28,3.28,15,33.6,33.6,2016-07-22 06:56 America/New_York,,SUMMERFIELD,27358,2016-07-22 08:13 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,43,CLP.INTEGRATION,2016-07-22 17:10 EST5EDT,6,CLP
CLP.1117852,1117852,G,/images/icons/system/accepted.gif,/images/icons/system/100_percent.gif,1,1,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,9988.62,998.33,15,46.8,46.8,2018-01-23 04:58 America/New_York,,SUMMERFIELD,27358,2018-01-23 08:44 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,214,CLP.ADMIN,2018-01-22 16:06 EST5EDT,29,CLP
CLP.1118738,1118738,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.36,0.36,20746076,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,3627.02,362.46,53.2,165.98,165.98,2018-02-01 15:34 America/New_York,,EAST BEND,27018-8165,2018-02-01 15:34 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,72,CLP.INTEGRATION,2018-02-01 17:30 EST5EDT,13,CLP
CLP.1105961,1105961,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.28,0.06,20571878,CLOPAY TRUCK,"HNC DOOR C,HICKORY,NC,USA",NC,TRUCK,BOXTRUCK,3,2842.55,55.85,142.5,335.34,334.37,2017-08-18 12:18 America/New_York,,HICKORY,28602-8376,2017-08-18 12:18 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2720-5851,SECURE RESOURCES_ACCEPTED,CAR-200710,55,CLP.INTEGRATION,2017-08-18 12:49 EST5EDT,13,CLP
