PK,Shipment ID,Indicator,Sent to EBS,Utilization,Weight Utilization,Volume Utilization,EBS Trip,Service Provider Name,Destination Location Name,State,Mode,Equipment,Stops,Total Gross Weight,Total Gross Volume,Loaded Distance,Total Actual Cost,Planned Cost,Start Time,Pull Target Time,City,Destination Postal Code,End Time,Source Location ID,Source Location Name,Destination Location ID,Status,Service Provider ID,Total Ship Unit Count,Update User,Last Update Time,Number of Order Releases,Domain Name
CLP.1119901,1119901,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.39,0.39,,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,4,3900.33,389.93,170.5,506.35,506.35,2018-02-15 14:55 America/Chicago,2/15/2018 17:03,LEXINGTON,38351-7345,2018-02-16 11:20 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,53,CLP.ADMIN,2018-02-15 15:56 EST5EDT,7,CLP
CLP.1103445,1103445,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.01,0,20537911,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,108.74,2.95,186,560.53,561.63,2017-07-19 14:46 America/Chicago,,SEARCY,72143-6914,2017-07-19 14:46 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,47,CLP.INTEGRATION,2017-07-19 17:05 EST5EDT,5,CLP
CLP.1101470,1101470,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.2,0.02,20510834,CLOPAY TRUCK,"DEANS OVER,NEWBERN,TN,USA",TN,TRUCK,BOXTRUCK,5,2007.7,22.85,0,0,545.52,2017-06-22 17:10 America/Chicago,,NEWBERN,38059-1240,2017-06-22 17:10 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-37734-29614,SECURE RESOURCES_ACCEPTED,CAR-200710,76,CLP.INTEGRATION,2017-06-22 20:02 EST5EDT,12,CLP
CLP.1101358,1101358,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.12,0.04,,CLOPAY TRUCK,"LINDALE GA,AMORY,MS,USA",MS,TRUCK,BOXTRUCK,6,1150.95,37.59,244.5,701.81,701.81,2017-06-21 04:43 America/Chicago,,AMORY,38821-3911,2017-06-22 14:09 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-820845-249240,SECURE RESOURCES_ACCEPTED,CAR-200710,38,CLP.NBROOKS,2017-06-21 15:59 EST5EDT,10,CLP
CLP.1101868,1101868,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.02,0,20516199,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,3,196.05,4.21,160.4,469.21,469.21,2017-06-28 13:09 America/Chicago,,LEXINGTON,38351-7345,2017-06-28 13:09 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,4,CLP.INTEGRATION,2017-06-28 14:54 EST5EDT,2,CLP
CLP.1101575,1101575,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0.01,,CLOPAY TRUCK,"CLASSIC DO,CLEVELAND,MS,USA",MS,TRUCK,BOXTRUCK,4,1315.87,11.03,360.5,895.79,932.39,2017-06-26 04:10 America/Chicago,,CLEVELAND,38732-3205,2017-06-26 13:21 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-30273-22944,SECURE RESOURCES_ACCEPTED,CAR-200710,117,CLP.ADMIN,2017-06-23 16:14 EST5EDT,12,CLP
CLP.1100992,1100992,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.05,0,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,2,459.48,0,120.3,440.3,440.3,2017-06-16 04:15 America/Chicago,,SEARCY,72143-6914,2017-06-19 07:47 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,65,CLP.NBROOKS,2017-06-16 16:23 EST5EDT,10,CLP
CLP.1115932,1115932,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.36,0.36,20708739,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,3589.54,358.88,170.8,647.9,647.9,2017-12-20 19:51 America/Chicago,,GREENVILLE,38701-7737,2017-12-20 19:51 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,34,CLP.INTEGRATION,2017-12-20 21:46 EST5EDT,10,CLP
CLP.1115631,1115631,G,/images/icons/system/accepted.gif,/images/icons/system/80_percent.gif,0.8,0.8,20703782,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,8017.32,801.43,175,561.07,561.07,2017-12-18 10:56 America/Chicago,,SEARCY,72143-6914,2017-12-18 10:56 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,107,CLP.INTEGRATION,2017-12-18 12:32 EST5EDT,14,CLP
CLP.1115985,1115985,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.38,0.38,,CLOPAY TRUCK,"SOUTHLAND ,TUPELO,MS,USA",MS,TRUCK,BOXTRUCK,4,3844.2,384.33,283.9,743.47,743.47,2017-12-22 04:10 America/Chicago,,TUPELO,38801-7111,2017-12-22 13:17 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-45595-40376,SECURE RESOURCES_ACCEPTED,CAR-200710,19,CLP.ADMIN,2017-12-21 11:21 EST5EDT,6,CLP
CLP.1120888,1120888,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.37,0.37,20768059,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,3728.42,372.7,175,561.07,561.07,2018-02-23 14:28 America/Chicago,,SEARCY,72143-6914,2018-02-23 14:28 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,65,CLP.INTEGRATION,2018-02-23 15:54 EST5EDT,9,CLP
CLP.1118285,1118285,G,/images/icons/system/accepted.gif,/images/icons/system/70_percent.gif,0.73,0.73,,CLOPAY TRUCK,"DOORS & MO,LEXINGTON,TN,USA",TN,TRUCK,BOXTRUCK,4,7305.93,730.42,170.5,506.35,506.35,2018-01-26 03:50 America/Chicago,,LEXINGTON,38351-7345,2018-01-29 11:40 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-67554-303503,SECURE RESOURCES_ACCEPTED,CAR-200710,80,CLP.NBROOKS,2018-01-26 15:45 EST5EDT,16,CLP
CLP.1120665,1120665,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.28,0.28,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,2808.82,280.67,170.8,647.9,647.9,2018-02-21 15:07 America/Chicago,2/21/2018 17:09,GREENVILLE,38701-7737,2018-02-22 09:29 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,72,CLP.ADMIN,2018-02-21 16:09 EST5EDT,7,CLP
CLP.1118634,1118634,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.32,0.32,,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,3,3206.57,320.41,170.8,647.9,647.9,2018-01-31 15:16 America/Chicago,,GREENVILLE,38701-7737,2018-02-01 09:32 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,65,CLP.NBROOKS,2018-01-31 16:18 EST5EDT,8,CLP
CLP.1118091,1118091,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.09,20737972,CLOPAY TRUCK,"GARAGE DOO,GREENVILLE,MS,USA",MS,TRUCK,BOXTRUCK,4,926.63,92.65,209.9,722.19,722.19,2018-01-24 16:55 America/Chicago,,GREENVILLE,38701-7737,2018-01-24 16:55 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-6791-7394,SECURE RESOURCES_ACCEPTED,CAR-200710,11,CLP.INTEGRATION,2018-01-24 19:37 EST5EDT,4,CLP
CLP.1117749,1117749,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.51,0.51,,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,5068.31,506.63,207,621.87,621.87,2018-01-22 04:09 America/Chicago,,SEARCY,72143-6914,2018-01-22 10:56 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,62,CLP.ADMIN,2018-01-19 16:19 EST5EDT,10,CLP
CLP.1118387,1118387,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.39,0.39,20742048,CLOPAY TRUCK,"GARAGE DOO,SEARCY,AR,USA",AR,TRUCK,BOXTRUCK,3,3883.54,388.16,207,621.87,621.87,2018-01-29 14:56 America/Chicago,,SEARCY,72143-6914,2018-01-29 14:56 America/Chicago,ORG-1796-51803,BPC - MEMPHIS DC,CUS-1195-20081,SECURE RESOURCES_ACCEPTED,CAR-200710,65,CLP.INTEGRATION,2018-01-29 17:11 EST5EDT,8,CLP
